"text"
"<s>Human:所属专业：通信作业/作业内容：无线专网、微波等电力通信铁塔、天馈线、微波设备安装和拆除的塔上作业。</s><s>Assistant: 风险因素：高空坠落、机械伤害/风险等级：三级</s>"
"<s>Human:所属专业：通信作业/作业内容：架空光缆的敷设、更换、故障检修等作业。</s><s>Assistant: 风险因素：高空坠落、触电、机械伤害/风险等级：四级</s>"
"<s>Human:所属专业：通信作业/作业内容：电缆隧道光缆的敷设、更换、故障检修等作业。</s><s>Assistant: 风险因素：触电、中毒、机械伤害/风险等级：四级</s>"
"<s>Human:所属专业：电能计量/作业内容：更换高压互感器</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：四级</s>"
"<s>Human:所属专业：电能计量/作业内容：更换低压互感器</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：四级</s>"
"<s>Human:所属专业：电能计量/作业内容：现场校验互感器</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：四级</s>"
"<s>Human:所属专业：电能计量/作业内容：更接线盒</s><s>Assistant: 风险因素：触电/风险等级：四级</s>"
"<s>Human:所属专业：电能计量/作业内容：变电站电能表、终端装拆及更换</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：四级</s>"
"<s>Human:所属专业：电能计量/作业内容：变电站电能表现场校验</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：四级</s>"
"<s>Human:所属专业：电能计量/作业内容：变电站内二次回路现场检测</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：四级</s>"
"<s>Human:所属专业：电能计量/作业内容：变电站计量装置故障处理</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：四级</s>"
"<s>Human:所属专业：电能计量/作业内容：高压电能表、终端装拆及更换</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：五级</s>"
"<s>Human:所属专业：电能计量/作业内容：高压电能表现场检验</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：五级</s>"
"<s>Human:所属专业：电能计量/作业内容：二次回路现场检测</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：五级</s>"
"<s>Human:所属专业：电能计量/作业内容：高压计量装置故障处理</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：五级</s>"
"<s>Human:所属专业：电能计量/作业内容：计量箱更换、安装</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：四级</s>"
"<s>Human:所属专业：电能计量/作业内容：低压采集运维</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：五级</s>"
"<s>Human:所属专业：电能计量/作业内容：低压电表、集中器的新装、更换、拆除</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：五级</s>"
"<s>Human:所属专业：电能计量/作业内容：低压计量装置故障处理</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：五级</s>"
"<s>Human:所属专业：电能计量/作业内容：低压电能表现场检验</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：五级</s>"
"<s>Human:所属专业：智能用电/作业内容：充电站建设</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：五级</s>"
"<s>Human:所属专业：智能用电/作业内容：充换电设备检修</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：五级</s>"
"<s>Human:所属专业：智能用电/作业内容：充换电设备应急抢修</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：五级</s>"
"<s>Human:所属专业：营业业扩/作业内容：高压业扩报装竣工验收</s><s>Assistant: 风险因素：触电/风险等级：五级</s>"
"<s>Human:所属专业：营业业扩/作业内容：高压业扩报装(停)送电</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：五级</s>"
"<s>Human:所属专业：营业业扩/作业内容：分布式电源并网验收调试</s><s>Assistant: 风险因素：触电、机械伤害/风险等级：五级</s>"
"<s>Human:所属专业：营业业扩/作业内容：低压业扩</s><s>Assistant: 风险因素：触电/风险等级：五级</s>"
"<s>Human:所属专业：营业业扩/作业内容：分布式电源现场勘查</s><s>Assistant: 风险因素：高空坠落、触电/风险等级：五级</s>"
"<s>Human:所属专业：营业业扩/作业内容：高压新装现场勘查</s><s>Assistant: 风险因素：高空坠落、触电/风险等级：五级</s>"
"<s>Human:所属专业：营业业扩/作业内容：高压增容现场勘查</s><s>Assistant: 风险因素：高空坠落、触电/风险等级：四级</s>"
"<s>Human:所属专业：营业业扩/作业内容：高压业扩中间检查(上门服务)</s><s>Assistant: 风险因素：触电/风险等级：五级</s>"
"<s>Human:所属专业：营业业扩/作业内容：地方电厂并网验收</s><s>Assistant: 风险因素：触电/风险等级：五级</s>"
"<s>Human:所属专业：用电检查/作业内容：重要客户现场安全检查</s><s>Assistant: 风险因素：高空坠落、触电/风险等级：五级</s>"
"<s>Human:所属专业：用电检查/作业内容：周期检查、专项检查</s><s>Assistant: 风险因素：高空坠落、触电/风险等级：五级</s>"
"<s>Human:所属专业：用电检查/作业内容：窃电、违约用电查处</s><s>Assistant: 风险因素：高空坠落、触电/风险等级：五级</s>"
"<s>Human:所属专业：用电检查/作业内容：按政府要求协助重大活动相关客户开展巡视值守</s><s>Assistant: 风险因素：高空坠落、触电/风险等级：五级</s>"
"<s>Human:所属专业：综合能源/作业内容：综合能效、多能服务、新能源(屋顶光伏)建设、智能运维</s><s>Assistant: 风险因素：高空坠落、触电、机械伤害/风险等级：五级</s>"
"<s>Human:所属专业：电能代替/作业内容：港口岸电、煤锅炉(窑炉)电能代替、电制冷及采暖</s><s>Assistant: 风险因素：高空坠落、触电、机械伤害/风险等级：五级</s>"

